Date,Total_arrival,Humidity,Events,Weather,Rainfall
2009-02,4375,61.16,Ibeno Beach,Sunny,194.88
2009-02,4375,61.16,Ibeno Beach,Sunny,194.88
2009-03,4990,88.91,Ibeno Beach,Stormy,151.51
2009-03,4990,88.91,Ibeno Beach,Stormy,151.51
2009-03,4990,88.91,Ibeno Beach,Stormy,151.51
2009-03,4990,88.91,Ibeno Beach,Stormy,151.51
2009-03,4990,88.91,Ibeno Beach,Stormy,151.51
2009-03,4990,88.91,Ibeno Beach,Stormy,151.51
2009-03,4990,88.91,Ibeno Beach,Stormy,151.51
2009-03,4990,88.91,Ibeno Beach,Stormy,151.51
2009-03,4990,88.91,Ibeno Beach,Stormy,151.51
2009-03,4990,88.91,Ibeno Beach,Stormy,151.51
2009-03,4990,88.91,Ibeno Beach,Stormy,151.51
2009-03,4990,88.91,Ibeno Beach,Stormy,151.51
2009-03,4990,88.91,Ibeno Beach,Stormy,151.51
2009-03,4990,88.91,Ibeno Beach,Stormy,151.51
2009-03,4990,88.91,Ibeno Beach,Stormy,151.51
2009-03,4990,88.91,Ibeno Beach,Stormy,151.51
2009-04,2500,86.37,Ibaka,Sunny,175.01
2009-04,2500,86.37,Ibaka,Sunny,175.01
2009-04,2500,86.37,Ibaka,Sunny,175.01
2009-04,2500,86.37,Ibaka,Sunny,175.01
2009-04,2500,86.37,Ibaka,Sunny,175.01
2009-04,2500,86.37,Ibaka,Sunny,175.01
2009-04,2500,86.37,Ibaka,Sunny,175.01
2009-04,2500,86.37,Ibaka,Sunny,175.01
2009-04,2500,86.37,Ibaka,Sunny,175.01
2009-04,2500,86.37,Ibaka,Sunny,175.01
2009-04,2500,86.37,Ibaka,Sunny,175.01
2009-04,2500,86.37,Ibaka,Sunny,175.01
2009-04,2500,86.37,Ibaka,Sunny,175.01
2009-04,2500,86.37,Ibaka,Sunny,175.01
2009-04,2500,86.37,Ibaka,Sunny,175.01
2009-04,2500,86.37,Ibaka,Sunny,175.01
2009-05,4404,98.28,Ibaka,Cloudy,42.17
2009-05,4404,98.28,Ibaka,Cloudy,42.17
2009-05,4404,98.28,Ibaka,Cloudy,42.17
2009-05,4404,98.28,Ibaka,Cloudy,42.17
2009-05,4404,98.28,Ibaka,Cloudy,42.17
2009-05,4404,98.28,Ibaka,Cloudy,42.17
2009-05,4404,98.28,Ibaka,Cloudy,42.17
2009-05,4404,98.28,Ibaka,Cloudy,42.17
2009-05,4404,98.28,Ibaka,Cloudy,42.17
2009-05,4404,98.28,Ibaka,Cloudy,42.17
2009-05,4404,98.28,Ibaka,Cloudy,42.17
2009-05,4404,98.28,Ibaka,Cloudy,42.17
2009-05,4404,98.28,Ibaka,Cloudy,42.17
2009-05,4404,98.28,Ibaka,Cloudy,42.17
2009-05,4404,98.28,Ibaka,Cloudy,42.17
2009-05,4404,98.28,Ibaka,Cloudy,42.17
2009-06,2695,86.51,Ibeno Beach,Rainy,270.35
2009-06,2695,86.51,Ibeno Beach,Rainy,270.35
2009-06,2695,86.51,Ibeno Beach,Rainy,270.35
2009-06,2695,86.51,Ibeno Beach,Rainy,270.35
2009-06,2695,86.51,Ibeno Beach,Rainy,270.35
2009-06,2695,86.51,Ibeno Beach,Rainy,270.35
2009-06,2695,86.51,Ibeno Beach,Rainy,270.35
2009-06,2695,86.51,Ibeno Beach,Rainy,270.35
2009-06,2695,86.51,Ibeno Beach,Rainy,270.35
2009-06,2695,86.51,Ibeno Beach,Rainy,270.35
2009-06,2695,86.51,Ibeno Beach,Rainy,270.35
2009-06,2695,86.51,Ibeno Beach,Rainy,270.35
2009-06,2695,86.51,Ibeno Beach,Rainy,270.35
2009-06,2695,86.51,Ibeno Beach,Rainy,270.35
2009-06,2695,86.51,Ibeno Beach,Rainy,270.35
2009-06,2695,86.51,Ibeno Beach,Rainy,270.35
2009-07,3568,94.29,Ekpo Display,Cloudy,194.13
2009-07,3568,94.29,Ekpo Display,Cloudy,194.13
2009-07,3568,94.29,Ekpo Display,Cloudy,194.13
2009-07,3568,94.29,Ekpo Display,Cloudy,194.13
2009-07,3568,94.29,Ekpo Display,Cloudy,194.13
2009-07,3568,94.29,Ekpo Display,Cloudy,194.13
2009-07,3568,94.29,Ekpo Display,Cloudy,194.13
2009-07,3568,94.29,Ekpo Display,Cloudy,194.13
2009-07,3568,94.29,Ekpo Display,Cloudy,194.13
2009-07,3568,94.29,Ekpo Display,Cloudy,194.13
2009-07,3568,94.29,Ekpo Display,Cloudy,194.13
2009-07,3568,94.29,Ekpo Display,Cloudy,194.13
2009-07,3568,94.29,Ekpo Display,Cloudy,194.13
2009-07,3568,94.29,Ekpo Display,Cloudy,194.13
2009-07,3568,94.29,Ekpo Display,Cloudy,194.13
2009-07,3568,94.29,Ekpo Display,Cloudy,194.13
2009-08,2987,66.04,Ekpo Display,Sunny,250.84
2009-08,2987,66.04,Ekpo Display,Sunny,250.84
2009-08,2987,66.04,Ekpo Display,Sunny,250.84
2009-08,2987,66.04,Ekpo Display,Sunny,250.84
2009-08,2987,66.04,Ekpo Display,Sunny,250.84
2009-08,2987,66.04,Ekpo Display,Sunny,250.84
2009-08,2987,66.04,Ekpo Display,Sunny,250.84
2009-08,2987,66.04,Ekpo Display,Sunny,250.84
2009-08,2987,66.04,Ekpo Display,Sunny,250.84
2009-08,2987,66.04,Ekpo Display,Sunny,250.84
2009-08,2987,66.04,Ekpo Display,Sunny,250.84
2009-08,2987,66.04,Ekpo Display,Sunny,250.84
2009-08,2987,66.04,Ekpo Display,Sunny,250.84
2009-08,2987,66.04,Ekpo Display,Sunny,250.84
2009-08,2987,66.04,Ekpo Display,Sunny,250.84
2009-08,2987,66.04,Ekpo Display,Sunny,250.84
2009-09,861,76.31,Ekpo Display,Cloudy,19.6
2009-09,861,76.31,Ekpo Display,Cloudy,19.6
2009-09,861,76.31,Ekpo Display,Cloudy,19.6
2009-09,861,76.31,Ekpo Display,Cloudy,19.6
2009-09,861,76.31,Ekpo Display,Cloudy,19.6
2009-09,861,76.31,Ekpo Display,Cloudy,19.6
2009-09,861,76.31,Ekpo Display,Cloudy,19.6
2009-09,861,76.31,Ekpo Display,Cloudy,19.6
2009-09,861,76.31,Ekpo Display,Cloudy,19.6
2009-09,861,76.31,Ekpo Display,Cloudy,19.6
2009-09,861,76.31,Ekpo Display,Cloudy,19.6
2009-09,861,76.31,Ekpo Display,Cloudy,19.6
2009-09,861,76.31,Ekpo Display,Cloudy,19.6
2009-09,861,76.31,Ekpo Display,Cloudy,19.6
2009-09,861,76.31,Ekpo Display,Cloudy,19.6
2009-09,861,76.31,Ekpo Display,Cloudy,19.6
2009-10,1026,91.75,Ekpo Display,Rainy,86.54
2009-10,1026,91.75,Ekpo Display,Rainy,86.54
2009-10,1026,91.75,Ekpo Display,Rainy,86.54
2009-10,1026,91.75,Ekpo Display,Rainy,86.54
2009-10,1026,91.75,Ekpo Display,Rainy,86.54
2009-10,1026,91.75,Ekpo Display,Rainy,86.54
2009-10,1026,91.75,Ekpo Display,Rainy,86.54
2009-10,1026,91.75,Ekpo Display,Rainy,86.54
2009-10,1026,91.75,Ekpo Display,Rainy,86.54
2009-10,1026,91.75,Ekpo Display,Rainy,86.54
2009-10,1026,91.75,Ekpo Display,Rainy,86.54
2009-10,1026,91.75,Ekpo Display,Rainy,86.54
2009-10,1026,91.75,Ekpo Display,Rainy,86.54
2009-10,1026,91.75,Ekpo Display,Rainy,86.54
2009-10,1026,91.75,Ekpo Display,Rainy,86.54
2009-10,1026,91.75,Ekpo Display,Rainy,86.54
2009-11,4529,96.49,Ibaka,Rainy,152.39
2009-11,4529,96.49,Ibaka,Rainy,152.39
2009-11,4529,96.49,Ibaka,Rainy,152.39
2009-11,4529,96.49,Ibaka,Rainy,152.39
2009-11,4529,96.49,Ibaka,Rainy,152.39
2009-11,4529,96.49,Ibaka,Rainy,152.39
2009-11,4529,96.49,Ibaka,Rainy,152.39
2009-11,4529,96.49,Ibaka,Rainy,152.39
2009-11,4529,96.49,Ibaka,Rainy,152.39
2009-11,4529,96.49,Ibaka,Rainy,152.39
2009-11,4529,96.49,Ibaka,Rainy,152.39
2009-11,4529,96.49,Ibaka,Rainy,152.39
2009-11,4529,96.49,Ibaka,Rainy,152.39
2009-11,4529,96.49,Ibaka,Rainy,152.39
2009-11,4529,96.49,Ibaka,Rainy,152.39
2009-11,4529,96.49,Ibaka,Rainy,152.39
2009-12,1292,90.09,Ibaka,Cloudy,260.57
2009-12,1292,90.09,Ibaka,Cloudy,260.57
2009-12,1292,90.09,Ibaka,Cloudy,260.57
2009-12,1292,90.09,Ibaka,Cloudy,260.57
2009-12,1292,90.09,Ibaka,Cloudy,260.57
2009-12,1292,90.09,Ibaka,Cloudy,260.57
2009-12,1292,90.09,Ibaka,Cloudy,260.57
2009-12,1292,90.09,Ibaka,Cloudy,260.57
2009-12,1292,90.09,Ibaka,Cloudy,260.57
2009-12,1292,90.09,Ibaka,Cloudy,260.57
2009-12,1292,90.09,Ibaka,Cloudy,260.57
2009-12,1292,90.09,Ibaka,Cloudy,260.57
2009-12,1292,90.09,Ibaka,Cloudy,260.57
2009-12,1292,90.09,Ibaka,Cloudy,260.57
2009-12,1292,90.09,Ibaka,Cloudy,260.57
2009-12,1292,90.09,Ibaka,Cloudy,260.57
2010-01,4077,98.34,Ibaka,Cloudy,49.16
2010-01,4077,98.34,Ibaka,Cloudy,49.16
2010-01,4077,98.34,Ibaka,Cloudy,49.16
2010-01,4077,98.34,Ibaka,Cloudy,49.16
2010-01,4077,98.34,Ibaka,Cloudy,49.16
2010-01,4077,98.34,Ibaka,Cloudy,49.16
2010-01,4077,98.34,Ibaka,Cloudy,49.16
2010-01,4077,98.34,Ibaka,Cloudy,49.16
2010-01,4077,98.34,Ibaka,Cloudy,49.16
2010-01,4077,98.34,Ibaka,Cloudy,49.16
2010-01,4077,98.34,Ibaka,Cloudy,49.16
2010-01,4077,98.34,Ibaka,Cloudy,49.16
2010-01,4077,98.34,Ibaka,Cloudy,49.16
2010-01,4077,98.34,Ibaka,Cloudy,49.16
2010-01,4077,98.34,Ibaka,Cloudy,49.16
2010-01,4077,98.34,Ibaka,Cloudy,49.16
2010-02,3240,76.4,Ibeno Beach,Rainy,115.41
2010-02,3240,76.4,Ibeno Beach,Rainy,115.41
2010-02,3240,76.4,Ibeno Beach,Rainy,115.41
2010-02,3240,76.4,Ibeno Beach,Rainy,115.41
2010-02,3240,76.4,Ibeno Beach,Rainy,115.41
2010-02,3240,76.4,Ibeno Beach,Rainy,115.41
2010-02,3240,76.4,Ibeno Beach,Rainy,115.41
2010-02,3240,76.4,Ibeno Beach,Rainy,115.41
2010-02,3240,76.4,Ibeno Beach,Rainy,115.41
2010-02,3240,76.4,Ibeno Beach,Rainy,115.41
2010-02,3240,76.4,Ibeno Beach,Rainy,115.41
2010-02,3240,76.4,Ibeno Beach,Rainy,115.41
2010-02,3240,76.4,Ibeno Beach,Rainy,115.41
2010-02,3240,76.4,Ibeno Beach,Rainy,115.41
2010-02,3240,76.4,Ibeno Beach,Rainy,115.41
2010-02,3240,76.4,Ibeno Beach,Rainy,115.41
2010-03,4957,73.07,Ekpo Display,Cloudy,276.36
2010-03,4957,73.07,Ekpo Display,Cloudy,276.36
2010-03,4957,73.07,Ekpo Display,Cloudy,276.36
2010-03,4957,73.07,Ekpo Display,Cloudy,276.36
2010-03,4957,73.07,Ekpo Display,Cloudy,276.36
2010-03,4957,73.07,Ekpo Display,Cloudy,276.36
2010-03,4957,73.07,Ekpo Display,Cloudy,276.36
2010-03,4957,73.07,Ekpo Display,Cloudy,276.36
2010-03,4957,73.07,Ekpo Display,Cloudy,276.36
2010-03,4957,73.07,Ekpo Display,Cloudy,276.36
2010-03,4957,73.07,Ekpo Display,Cloudy,276.36
2010-03,4957,73.07,Ekpo Display,Cloudy,276.36
2010-03,4957,73.07,Ekpo Display,Cloudy,276.36
2010-03,4957,73.07,Ekpo Display,Cloudy,276.36
2010-03,4957,73.07,Ekpo Display,Cloudy,276.36
2010-03,4957,73.07,Ekpo Display,Cloudy,276.36
2010-04,3192,62.43,Ibaka,Cloudy,134.42
2010-04,3192,62.43,Ibaka,Cloudy,134.42
2010-04,3192,62.43,Ibaka,Cloudy,134.42
2010-04,3192,62.43,Ibaka,Cloudy,134.42
2010-04,3192,62.43,Ibaka,Cloudy,134.42
2010-04,3192,62.43,Ibaka,Cloudy,134.42
2010-04,3192,62.43,Ibaka,Cloudy,134.42
2010-04,3192,62.43,Ibaka,Cloudy,134.42
2010-04,3192,62.43,Ibaka,Cloudy,134.42
2010-04,3192,62.43,Ibaka,Cloudy,134.42
2010-04,3192,62.43,Ibaka,Cloudy,134.42
2010-04,3192,62.43,Ibaka,Cloudy,134.42
2010-04,3192,62.43,Ibaka,Cloudy,134.42
2010-04,3192,62.43,Ibaka,Cloudy,134.42
2010-04,3192,62.43,Ibaka,Cloudy,134.42
2010-04,3192,62.43,Ibaka,Cloudy,134.42
2010-05,4538,97.22,Ibaka,Cloudy,86.74
2010-05,4538,97.22,Ibaka,Cloudy,86.74
2010-05,4538,97.22,Ibaka,Cloudy,86.74
2010-05,4538,97.22,Ibaka,Cloudy,86.74
2010-05,4538,97.22,Ibaka,Cloudy,86.74
2010-05,4538,97.22,Ibaka,Cloudy,86.74
2010-05,4538,97.22,Ibaka,Cloudy,86.74
2010-05,4538,97.22,Ibaka,Cloudy,86.74
2010-05,4538,97.22,Ibaka,Cloudy,86.74
2010-05,4538,97.22,Ibaka,Cloudy,86.74
2010-05,4538,97.22,Ibaka,Cloudy,86.74
2010-05,4538,97.22,Ibaka,Cloudy,86.74
2010-05,4538,97.22,Ibaka,Cloudy,86.74
2010-05,4538,97.22,Ibaka,Cloudy,86.74
2010-05,4538,97.22,Ibaka,Cloudy,86.74
2010-05,4538,97.22,Ibaka,Cloudy,86.74
2010-06,4540,78.16,Ibeno Beach,Rainy,217.56
2010-06,4540,78.16,Ibeno Beach,Rainy,217.56
2010-06,4540,78.16,Ibeno Beach,Rainy,217.56
2010-06,4540,78.16,Ibeno Beach,Rainy,217.56
2010-06,4540,78.16,Ibeno Beach,Rainy,217.56
2010-06,4540,78.16,Ibeno Beach,Rainy,217.56
2010-06,4540,78.16,Ibeno Beach,Rainy,217.56
2010-06,4540,78.16,Ibeno Beach,Rainy,217.56
2010-06,4540,78.16,Ibeno Beach,Rainy,217.56
2010-06,4540,78.16,Ibeno Beach,Rainy,217.56
2010-06,4540,78.16,Ibeno Beach,Rainy,217.56
2010-06,4540,78.16,Ibeno Beach,Rainy,217.56
2010-06,4540,78.16,Ibeno Beach,Rainy,217.56
2010-06,4540,78.16,Ibeno Beach,Rainy,217.56
2010-06,4540,78.16,Ibeno Beach,Rainy,217.56
2010-06,4540,78.16,Ibeno Beach,Rainy,217.56
2010-07,1006,61.01,Ekpo Display,Cloudy,189.15
2010-07,1006,61.01,Ekpo Display,Cloudy,189.15
2010-07,1006,61.01,Ekpo Display,Cloudy,189.15
2010-07,1006,61.01,Ekpo Display,Cloudy,189.15
2010-07,1006,61.01,Ekpo Display,Cloudy,189.15
2010-07,1006,61.01,Ekpo Display,Cloudy,189.15
2010-07,1006,61.01,Ekpo Display,Cloudy,189.15
2010-07,1006,61.01,Ekpo Display,Cloudy,189.15
2010-07,1006,61.01,Ekpo Display,Cloudy,189.15
2010-07,1006,61.01,Ekpo Display,Cloudy,189.15
2010-07,1006,61.01,Ekpo Display,Cloudy,189.15
2010-07,1006,61.01,Ekpo Display,Cloudy,189.15
2010-07,1006,61.01,Ekpo Display,Cloudy,189.15
2010-07,1006,61.01,Ekpo Display,Cloudy,189.15
2010-07,1006,61.01,Ekpo Display,Cloudy,189.15
2010-07,1006,61.01,Ekpo Display,Cloudy,189.15
2010-08,2291,80.58,Ekpo Display,Sunny,36.08
2010-08,2291,80.58,Ekpo Display,Sunny,36.08
2010-08,2291,80.58,Ekpo Display,Sunny,36.08
2010-08,2291,80.58,Ekpo Display,Sunny,36.08
2010-08,2291,80.58,Ekpo Display,Sunny,36.08
2010-08,2291,80.58,Ekpo Display,Sunny,36.08
2010-08,2291,80.58,Ekpo Display,Sunny,36.08
2010-08,2291,80.58,Ekpo Display,Sunny,36.08
2010-08,2291,80.58,Ekpo Display,Sunny,36.08
2010-08,2291,80.58,Ekpo Display,Sunny,36.08
2010-08,2291,80.58,Ekpo Display,Sunny,36.08
2010-08,2291,80.58,Ekpo Display,Sunny,36.08
2010-08,2291,80.58,Ekpo Display,Sunny,36.08
2010-08,2291,80.58,Ekpo Display,Sunny,36.08
2010-08,2291,80.58,Ekpo Display,Sunny,36.08
2010-08,2291,80.58,Ekpo Display,Sunny,36.08
2010-09,1940,66.83,Ibaka,Sunny,278.36
2010-09,1940,66.83,Ibaka,Sunny,278.36
2010-09,1940,66.83,Ibaka,Sunny,278.36
2010-09,1940,66.83,Ibaka,Sunny,278.36
2010-09,1940,66.83,Ibaka,Sunny,278.36
2010-09,1940,66.83,Ibaka,Sunny,278.36
2010-09,1940,66.83,Ibaka,Sunny,278.36
2010-09,1940,66.83,Ibaka,Sunny,278.36
2010-09,1940,66.83,Ibaka,Sunny,278.36
2010-09,1940,66.83,Ibaka,Sunny,278.36
2010-09,1940,66.83,Ibaka,Sunny,278.36
2010-09,1940,66.83,Ibaka,Sunny,278.36
2010-09,1940,66.83,Ibaka,Sunny,278.36
2010-09,1940,66.83,Ibaka,Sunny,278.36
2010-09,1940,66.83,Ibaka,Sunny,278.36
2010-09,1940,66.83,Ibaka,Sunny,278.36
2010-10,783,68.12,Ibeno Beach,Cloudy,41.96
2010-10,783,68.12,Ibeno Beach,Cloudy,41.96
2010-10,783,68.12,Ibeno Beach,Cloudy,41.96
2010-10,783,68.12,Ibeno Beach,Cloudy,41.96
2010-10,783,68.12,Ibeno Beach,Cloudy,41.96
2010-10,783,68.12,Ibeno Beach,Cloudy,41.96
2010-10,783,68.12,Ibeno Beach,Cloudy,41.96
2010-10,783,68.12,Ibeno Beach,Cloudy,41.96
2010-10,783,68.12,Ibeno Beach,Cloudy,41.96
2010-10,783,68.12,Ibeno Beach,Cloudy,41.96
2010-10,783,68.12,Ibeno Beach,Cloudy,41.96
2010-10,783,68.12,Ibeno Beach,Cloudy,41.96
2010-10,783,68.12,Ibeno Beach,Cloudy,41.96
2010-10,783,68.12,Ibeno Beach,Cloudy,41.96
2010-10,783,68.12,Ibeno Beach,Cloudy,41.96
2010-10,783,68.12,Ibeno Beach,Cloudy,41.96
2010-11,4021,77.22,Ibaka,Sunny,116.99
2010-11,4021,77.22,Ibaka,Sunny,116.99
2010-11,4021,77.22,Ibaka,Sunny,116.99
2010-11,4021,77.22,Ibaka,Sunny,116.99
2010-11,4021,77.22,Ibaka,Sunny,116.99
2010-11,4021,77.22,Ibaka,Sunny,116.99
2010-11,4021,77.22,Ibaka,Sunny,116.99
2010-11,4021,77.22,Ibaka,Sunny,116.99
2010-11,4021,77.22,Ibaka,Sunny,116.99
2010-11,4021,77.22,Ibaka,Sunny,116.99
2010-11,4021,77.22,Ibaka,Sunny,116.99
2010-11,4021,77.22,Ibaka,Sunny,116.99
2010-11,4021,77.22,Ibaka,Sunny,116.99
2010-11,4021,77.22,Ibaka,Sunny,116.99
2010-11,4021,77.22,Ibaka,Sunny,116.99
2010-11,4021,77.22,Ibaka,Sunny,116.99
2010-12,0,0.0,,0,0.0
2010-12,0,0.0,,0,0.0
2010-12,0,0.0,,0,0.0
2010-12,0,0.0,,0,0.0
2010-12,0,0.0,,0,0.0
2010-12,0,0.0,,0,0.0
2010-12,0,0.0,,0,0.0
2010-12,0,0.0,,0,0.0
2010-12,0,0.0,,0,0.0
2010-12,0,0.0,,0,0.0
2010-12,0,0.0,,0,0.0
2010-12,0,0.0,,0,0.0
2010-12,0,0.0,,0,0.0
2010-12,0,0.0,,0,0.0
2010-12,0,0.0,,0,0.0
2010-12,0,0.0,,0,0.0
2011-01,1786,63.13,Local Sports Event,Stormy,279.1
2011-01,1786,63.13,Local Sports Event,Stormy,279.1
2011-01,1786,63.13,Local Sports Event,Stormy,279.1
2011-01,1786,63.13,Local Sports Event,Stormy,279.1
2011-01,1786,63.13,Local Sports Event,Stormy,279.1
2011-01,1786,63.13,Local Sports Event,Stormy,279.1
2011-01,1786,63.13,Local Sports Event,Stormy,279.1
2011-01,1786,63.13,Local Sports Event,Stormy,279.1
2011-01,1786,63.13,Local Sports Event,Stormy,279.1
2011-01,1786,63.13,Local Sports Event,Stormy,279.1
2011-01,1786,63.13,Local Sports Event,Stormy,279.1
2011-01,1786,63.13,Local Sports Event,Stormy,279.1
2011-01,1786,63.13,Local Sports Event,Stormy,279.1
2011-01,1786,63.13,Local Sports Event,Stormy,279.1
2011-01,1786,63.13,Local Sports Event,Stormy,279.1
2011-01,1786,63.13,Local Sports Event,Stormy,279.1
2011-02,1895,75.93,Ibom Food Fest,Cloudy,29.8
2011-02,1895,75.93,Ibom Food Fest,Cloudy,29.8
2011-02,1895,75.93,Ibom Food Fest,Cloudy,29.8
2011-02,1895,75.93,Ibom Food Fest,Cloudy,29.8
2011-02,1895,75.93,Ibom Food Fest,Cloudy,29.8
2011-02,1895,75.93,Ibom Food Fest,Cloudy,29.8
2011-02,1895,75.93,Ibom Food Fest,Cloudy,29.8
2011-02,1895,75.93,Ibom Food Fest,Cloudy,29.8
2011-02,1895,75.93,Ibom Food Fest,Cloudy,29.8
2011-02,1895,75.93,Ibom Food Fest,Cloudy,29.8
2011-02,1895,75.93,Ibom Food Fest,Cloudy,29.8
2011-02,1895,75.93,Ibom Food Fest,Cloudy,29.8
2011-02,1895,75.93,Ibom Food Fest,Cloudy,29.8
2011-02,1895,75.93,Ibom Food Fest,Cloudy,29.8
2011-02,1895,75.93,Ibom Food Fest,Cloudy,29.8
2011-02,1895,75.93,Ibom Food Fest,Cloudy,29.8
2011-03,4343,78.38,Ekpo Display,Sunny,148.67
2011-03,4343,78.38,Ekpo Display,Sunny,148.67
2011-03,4343,78.38,Ekpo Display,Sunny,148.67
2011-03,4343,78.38,Ekpo Display,Sunny,148.67
2011-03,4343,78.38,Ekpo Display,Sunny,148.67
2011-03,4343,78.38,Ekpo Display,Sunny,148.67
2011-03,4343,78.38,Ekpo Display,Sunny,148.67
2011-03,4343,78.38,Ekpo Display,Sunny,148.67
2011-03,4343,78.38,Ekpo Display,Sunny,148.67
2011-03,4343,78.38,Ekpo Display,Sunny,148.67
2011-03,4343,78.38,Ekpo Display,Sunny,148.67
2011-03,4343,78.38,Ekpo Display,Sunny,148.67
2011-03,4343,78.38,Ekpo Display,Sunny,148.67
2011-03,4343,78.38,Ekpo Display,Sunny,148.67
2011-03,4343,78.38,Ekpo Display,Sunny,148.67
2011-03,4343,78.38,Ekpo Display,Sunny,148.67
2011-04,2503,92.66,Ibeno Beach,Sunny,109.6
2011-04,2503,92.66,Ibeno Beach,Sunny,109.6
2011-04,2503,92.66,Ibeno Beach,Sunny,109.6
2011-04,2503,92.66,Ibeno Beach,Sunny,109.6
2011-04,2503,92.66,Ibeno Beach,Sunny,109.6
2011-04,2503,92.66,Ibeno Beach,Sunny,109.6
2011-04,2503,92.66,Ibeno Beach,Sunny,109.6
2011-04,2503,92.66,Ibeno Beach,Sunny,109.6
2011-04,2503,92.66,Ibeno Beach,Sunny,109.6
2011-04,2503,92.66,Ibeno Beach,Sunny,109.6
2011-04,2503,92.66,Ibeno Beach,Sunny,109.6
2011-04,2503,92.66,Ibeno Beach,Sunny,109.6
2011-04,2503,92.66,Ibeno Beach,Sunny,109.6
2011-04,2503,92.66,Ibeno Beach,Sunny,109.6
2011-04,2503,92.66,Ibeno Beach,Sunny,109.6
2011-04,2503,92.66,Ibeno Beach,Sunny,109.6
2011-05,1238,75.15,Ibaka,Rainy,249.59
2011-05,1238,75.15,Ibaka,Rainy,249.59
2011-05,1238,75.15,Ibaka,Rainy,249.59
2011-05,1238,75.15,Ibaka,Rainy,249.59
2011-05,1238,75.15,Ibaka,Rainy,249.59
2011-05,1238,75.15,Ibaka,Rainy,249.59
2011-05,1238,75.15,Ibaka,Rainy,249.59
2011-05,1238,75.15,Ibaka,Rainy,249.59
2011-05,1238,75.15,Ibaka,Rainy,249.59
2011-05,1238,75.15,Ibaka,Rainy,249.59
2011-05,1238,75.15,Ibaka,Rainy,249.59
2011-05,1238,75.15,Ibaka,Rainy,249.59
2011-05,1238,75.15,Ibaka,Rainy,249.59
2011-05,1238,75.15,Ibaka,Rainy,249.59
2011-05,1238,75.15,Ibaka,Rainy,249.59
2011-05,1238,75.15,Ibaka,Rainy,249.59
2011-06,2883,60.85,Ibom Food Fest,Sunny,275.46
2011-06,2883,60.85,Ibom Food Fest,Sunny,275.46
2011-06,2883,60.85,Ibom Food Fest,Sunny,275.46
2011-06,2883,60.85,Ibom Food Fest,Sunny,275.46
2011-06,2883,60.85,Ibom Food Fest,Sunny,275.46
2011-06,2883,60.85,Ibom Food Fest,Sunny,275.46
2011-06,2883,60.85,Ibom Food Fest,Sunny,275.46
2011-06,2883,60.85,Ibom Food Fest,Sunny,275.46
2011-06,2883,60.85,Ibom Food Fest,Sunny,275.46
2011-06,2883,60.85,Ibom Food Fest,Sunny,275.46
2011-06,2883,60.85,Ibom Food Fest,Sunny,275.46
2011-06,2883,60.85,Ibom Food Fest,Sunny,275.46
2011-06,2883,60.85,Ibom Food Fest,Sunny,275.46
2011-06,2883,60.85,Ibom Food Fest,Sunny,275.46
2011-06,2883,60.85,Ibom Food Fest,Sunny,275.46
2011-06,2883,60.85,Ibom Food Fest,Sunny,275.46
2011-07,2529,76.03,Ekpo Display,Stormy,108.85
2011-07,2529,76.03,Ekpo Display,Stormy,108.85
2011-07,2529,76.03,Ekpo Display,Stormy,108.85
2011-07,2529,76.03,Ekpo Display,Stormy,108.85
2011-07,2529,76.03,Ekpo Display,Stormy,108.85
2011-07,2529,76.03,Ekpo Display,Stormy,108.85
2011-07,2529,76.03,Ekpo Display,Stormy,108.85
2011-07,2529,76.03,Ekpo Display,Stormy,108.85
2011-07,2529,76.03,Ekpo Display,Stormy,108.85
2011-07,2529,76.03,Ekpo Display,Stormy,108.85
2011-07,2529,76.03,Ekpo Display,Stormy,108.85
2011-07,2529,76.03,Ekpo Display,Stormy,108.85
2011-07,2529,76.03,Ekpo Display,Stormy,108.85
2011-07,2529,76.03,Ekpo Display,Stormy,108.85
2011-07,2529,76.03,Ekpo Display,Stormy,108.85
2011-07,2529,76.03,Ekpo Display,Stormy,108.85
2011-08,1809,79.15,Ibom Food Fest,Rainy,203.03
2011-08,1809,79.15,Ibom Food Fest,Rainy,203.03
2011-08,1809,79.15,Ibom Food Fest,Rainy,203.03
2011-08,1809,79.15,Ibom Food Fest,Rainy,203.03
2011-08,1809,79.15,Ibom Food Fest,Rainy,203.03
2011-08,1809,79.15,Ibom Food Fest,Rainy,203.03
2011-08,1809,79.15,Ibom Food Fest,Rainy,203.03
2011-08,1809,79.15,Ibom Food Fest,Rainy,203.03
2011-08,1809,79.15,Ibom Food Fest,Rainy,203.03
2011-08,1809,79.15,Ibom Food Fest,Rainy,203.03
2011-08,1809,79.15,Ibom Food Fest,Rainy,203.03
2011-08,1809,79.15,Ibom Food Fest,Rainy,203.03
2011-08,1809,79.15,Ibom Food Fest,Rainy,203.03
2011-08,1809,79.15,Ibom Food Fest,Rainy,203.03
2011-08,1809,79.15,Ibom Food Fest,Rainy,203.03
2011-08,1809,79.15,Ibom Food Fest,Rainy,203.03
2011-09,1277,75.96,Local Sports Event,Sunny,231.33
2011-09,1277,75.96,Local Sports Event,Sunny,231.33
2011-09,1277,75.96,Local Sports Event,Sunny,231.33
2011-09,1277,75.96,Local Sports Event,Sunny,231.33
2011-09,1277,75.96,Local Sports Event,Sunny,231.33
